date,audiCnt,scrnCnt,showCnt,avgRels,maxShare,year,month,day,rain,temp
2018-11-29,434.24,4707,16461,12.5,40.0,2018,11,3,0.0,5.0
2018-11-30,581.734,5052,17161,12.9,40.4,2018,11,4,0.0,5.1
2018-12-01,997.217,5218,17855,13.9,41.8,2018,12,5,0.0,5.4
2018-12-02,912.573,5216,17529,14.9,43.0,2018,12,6,0.2,8.5
2018-12-03,351.145,4703,16391,15.7,42.6,2018,12,0,8.6,12.1
2018-12-04,339.926,4694,16119,16.1,40.0,2018,12,1,12.2,10.2
2018-12-05,414.475,4807,17283,13.1,28.3,2018,12,2,0.0,3.9
2018-12-06,415.949,4738,16475,11.0,25.1,2018,12,3,2.5,4.0
2018-12-07,491.531,4850,16958,10.6,26.4,2018,12,4,0.0,-3.0
2018-12-08,978.039,5332,18263,11.7,25.5,2018,12,5,0.1,-5.0
2018-12-09,896.82,5354,18012,12.7,26.9,2018,12,6,0.0,-4.4
2018-12-10,295.242,4969,16368,13.5,27.0,2018,12,0,0.0,-1.9
2018-12-11,302.541,4807,16072,14.5,27.2,2018,12,1,1.8,0.3
2018-12-12,335.382,4786,16467,11.8,23.7,2018,12,2,0.0,-0.5
2018-12-13,323.382,4764,15648,14.8,24.6,2018,12,3,0.3,-0.3
2018-12-14,425.899,4992,15902,14.4,25.6,2018,12,4,0.0,-2.4
2018-12-15,811.737,5598,17339,14.9,27.5,2018,12,5,0.0,-1.9
2018-12-16,744.977,5518,17022,15.7,27.8,2018,12,6,0.6,0.6
2018-12-17,254.726,4357,15236,15.5,28.9,2018,12,0,0.1,3.2
2018-12-18,297.238,4489,15060,17.7,27.1,2018,12,1,0.0,2.5
2018-12-19,596.986,5292,16032,11.2,41.0,2018,12,2,0.0,5.1
2018-12-20,500.213,5272,15852,13.3,36.2,2018,12,3,0.0,4.2
2018-12-21,583.875,5430,16323,12.7,31.5,2018,12,4,0.0,5.1
2018-12-22,1141.79,6235,18073,12.0,33.6,2018,12,5,0.0,6.7
2018-12-23,1151.386,6337,17937,13.0,35.7,2018,12,6,0.9,5.5
2018-12-24,935.729,6410,17817,13.6,36.9,2018,12,0,0.0,-0.3
2018-12-25,1854.211,6698,19070,10.4,27.7,2018,12,1,0.0,0.4
2018-12-26,689.685,5895,17612,10.7,30.2,2018,12,2,0.0,2.5
2018-12-27,455.047,5963,17578,11.7,27.4,2018,12,3,0.0,-4.8
2018-12-28,550.943,6203,18036,12.7,27.0,2018,12,4,0.1,-7.0
2018-12-29,1050.699,6507,18687,13.7,30.2,2018,12,5,0.0,-5.1
2018-12-30,1070.886,6436,18473,14.7,32.1,2018,12,6,0.0,-4.7
2018-12-31,856.7,6216,18429,15.7,33.3,2018,12,0,0.0,-3.2
2019-01-01,1123.339,6427,18463,14.7,33.8,2019,1,1,0.1,-2.1
2019-01-02,328.08,6011,17368,15.7,31.1,2019,1,2,0.0,-2.5
2019-01-03,359.292,5699,16729,14.3,30.5,2019,1,3,0.0,-2.1
2019-01-04,366.547,5926,17277,16.9,28.1,2019,1,4,0.0,-0.7
2019-01-05,787.563,6632,17943,15.9,30.8,2019,1,5,0.0,0.2
2019-01-06,697.862,6653,17537,16.7,32.1,2019,1,6,0.0,-1.3
2019-01-07,230.595,5674,16157,18.2,26.9,2019,1,0,0.0,-0.5
2019-01-08,231.542,5635,15971,17.1,27.4,2019,1,1,0.0,-0.7
2019-01-09,363.192,5183,16454,29.5,32.4,2019,1,2,0.0,-2.9
2019-01-10,392.997,5825,17025,13.4,28.0,2019,1,3,0.0,0.5
2019-01-11,421.779,5930,17477,14.4,31.8,2019,1,4,0.0,2.1
2019-01-12,949.129,6032,18279,30.9,33.4,2019,1,5,2.4,3.0
2019-01-13,901.899,6077,17880,18.0,35.4,2019,1,6,0.0,1.3
2019-01-14,305.928,5249,16129,15.5,34.9,2019,1,0,0.0,1.0
2019-01-15,309.249,5324,16131,16.1,33.9,2019,1,1,0.1,0.9
2019-01-16,317.046,5608,15619,13.9,30.6,2019,1,2,0.0,-3.2
2019-01-17,318.846,5427,15215,11.8,25.0,2019,1,3,0.0,0.4
2019-01-18,344.692,5838,16009,15.1,28.8,2019,1,4,0.0,0.8
2019-01-19,752.127,6123,16643,16.7,32.0,2019,1,5,0.2,2.9
2019-01-20,699.108,6007,16197,15.6,33.1,2019,1,6,0.1,1.6
2019-01-21,239.698,5439,15260,18.8,30.6,2019,1,0,0.0,0.5
2019-01-22,224.404,5591,15149,17.0,29.4,2019,1,1,0.0,2.6
2019-01-23,491.379,4995,16921,16.6,73.2,2019,1,2,0.0,3.1
2019-01-24,440.461,4891,16461,15.9,72.6,2019,1,3,0.0,0.7
2019-01-25,488.821,4998,17005,18.2,76.8,2019,1,4,0.0,-0.4
2019-01-26,1288.152,5376,18213,11.5,75.6,2019,1,5,0.0,-1.8
2019-01-27,1287.884,5335,17910,12.5,78.5,2019,1,6,0.0,-0.2
2019-01-28,490.692,4465,16345,20.9,78.0,2019,1,0,0.2,2.6
2019-01-29,454.474,4559,16498,21.1,74.5,2019,1,1,0.0,0.0
2019-01-30,997.659,4630,18379,12.1,56.0,2019,1,2,0.0,3.5
2019-01-31,626.869,4847,18684,7.7,54.8,2019,1,3,4.9,0.3
2019-02-01,732.08,5017,19403,10.1,62.9,2019,2,4,0.0,-1.3
2019-02-02,1544.969,5236,20392,9.6,62.4,2019,2,5,0.0,2.1
2019-02-03,1590.35,5306,20416,10.2,66.6,2019,2,6,12.8,5.6
2019-02-04,1373.274,5277,20448,22.0,71.3,2019,2,0,0.0,2.5
2019-02-05,1690.157,5321,20211,20.3,66.0,2019,2,1,0.0,2.9
2019-02-06,1788.947,5764,20051,11.5,62.5,2019,2,2,0.0,5.6
2019-02-07,707.482,5133,18369,12.5,62.8,2019,2,3,0.5,2.1
2019-02-08,642.747,5072,18418,11.0,61.7,2019,2,4,0.0,-2.0
2019-02-09,1269.898,5376,19406,14.5,59.5,2019,2,5,0.0,-1.7
2019-02-10,1111.697,5341,19060,15.5,58.0,2019,2,6,0.0,-1.4
2019-02-11,347.543,4843,17813,15.3,59.7,2019,2,0,0.0,-0.8
2019-02-12,336.336,4973,17746,15.9,56.5,2019,2,1,0.0,0.1
2019-02-13,382.757,4677,18039,12.5,42.9,2019,2,2,0.0,0.3
2019-02-14,482.963,5184,18036,6.3,33.1,2019,2,3,0.1,0.6
2019-02-15,480.607,5267,18173,5.9,38.0,2019,2,4,0.4,2.0
2019-02-16,973.994,5635,18842,8.2,40.0,2019,2,5,0.1,-0.3
2019-02-17,895.177,5721,18469,9.2,37.5,2019,2,6,0.0,-0.2
2019-02-18,317.622,5278,17421,8.9,34.0,2019,2,0,0.1,2.2
2019-02-19,341.097,5065,16961,600.1,32.1,2019,2,1,16.3,2.9
2019-02-20,448.188,5011,17128,599.6,39.3,2019,2,2,0.0,2.8
2019-02-21,383.117,4883,16394,600.6,35.9,2019,2,3,0.0,2.7
2019-02-22,444.929,5091,16847,601.6,38.2,2019,2,4,0.0,3.9
2019-02-23,883.355,5418,17683,602.6,38.3,2019,2,5,0.0,5.0
2019-02-24,812.869,5266,17188,602.9,37.4,2019,2,6,0.0,6.1
2019-02-25,316.079,4802,16305,603.9,35.8,2019,2,0,0.0,6.0
2019-02-26,306.762,4811,16150,604.9,32.4,2019,2,1,0.0,5.4
2019-02-27,603.576,4866,16774,601.1,25.4,2019,2,2,0.4,7.1
2019-02-28,412.214,5189,17273,10.7,24.2,2019,2,3,0.1,6.8
2019-03-01,848.5,5813,18246,11.7,28.1,2019,3,4,0.0,6.0
2019-03-02,679.337,5704,17847,17.6,25.1,2019,3,5,0.0,6.9
2019-03-03,526.029,5558,17276,18.6,26.5,2019,3,6,0.0,8.7
2019-03-04,156.716,4696,15405,16.8,25.5,2019,3,0,0.0,8.8
2019-03-05,138.68,4579,15104,17.1,22.7,2019,3,1,0.0,8.2
2019-03-06,536.987,4414,17287,17.5,85.6,2019,3,2,1.0,8.8
2019-03-07,383.287,4528,17091,18.1,80.7,2019,3,3,0.5,6.5
2019-03-08,495.451,4621,17524,19.1,83.0,2019,3,4,0.0,6.1
2019-03-09,1185.732,5113,18534,20.3,84.1,2019,3,5,0.3,7.9
2019-03-10,1025.191,5053,18103,21.3,82.1,2019,3,6,7.9,7.8
2019-03-11,226.717,4348,16252,20.9,74.7,2019,3,0,1.1,6.4
2019-03-12,196.94,4422,16033,21.3,69.2,2019,3,1,0.9,5.8
2019-03-13,191.326,4837,16259,21.8,65.1,2019,3,2,0.0,3.9
2019-03-14,214.901,4603,16338,13.0,51.6,2019,3,3,0.0,5.2
2019-03-15,280.529,4714,17059,19.8,60.7,2019,3,4,3.3,5.8
2019-03-16,716.14,5399,17567,21.0,64.1,2019,3,5,0.2,5.8
2019-03-17,585.3,5308,17127,21.8,60.4,2019,3,6,0.0,6.6
2019-03-18,155.08,4302,15193,23.8,51.2,2019,3,0,0.0,7.5
2019-03-19,139.682,4469,14976,16.6,47.5,2019,3,1,0.0,10.7
2019-03-20,292.12,4580,15834,26.3,54.4,2019,3,2,16.1,11.4
2019-03-21,289.863,4417,16390,6.7,56.2,2019,3,3,2.1,9.8
2019-03-22,351.846,4489,16796,11.7,58.9,2019,3,4,0.0,5.2
2019-03-23,797.495,4870,18005,12.5,59.0,2019,3,5,1.4,4.2
2019-03-24,683.442,4883,17586,13.3,59.7,2019,3,6,0.0,4.7
2019-03-25,203.253,4062,15782,27.1,59.0,2019,3,0,0.0,7.2
2019-03-26,181.434,4095,15543,21.6,55.8,2019,3,1,0.0,10.5
2019-03-27,549.195,5186,16522,5.5,38.0,2019,3,2,0.1,12.8
2019-03-28,258.262,4601,15899,7.0,34.2,2019,3,3,0.6,10.6
2019-03-29,337.498,4957,16927,7.5,39.1,2019,3,4,0.0,10.6
2019-03-30,759.36,5335,18392,7.2,36.3,2019,3,5,3.0,7.2
2019-03-31,670.188,5380,17922,7.4,33.4,2019,3,6,0.2,5.4
2019-04-01,217.092,4653,16137,9.0,34.0,2019,4,0,0.0,5.7
2019-04-02,171.217,4532,15521,8.5,32.7,2019,4,1,0.0,6.7
2019-04-03,245.947,4582,16221,9.1,34.9,2019,4,2,0.0,7.4
2019-04-04,197.467,4670,15837,7.8,27.3,2019,4,3,0.0,9.9
2019-04-05,263.898,4909,16436,8.7,26.3,2019,4,4,0.0,11.7
2019-04-06,570.149,5410,17742,10.0,27.8,2019,4,5,0.6,11.6
2019-04-07,474.08,5391,17342,11.0,25.9,2019,4,6,2.8,12.5
2019-04-08,139.659,4552,15240,12.4,26.5,2019,4,0,0.0,11.8
2019-04-09,128.767,4607,14811,13.9,28.7,2019,4,1,23.2,9.3
2019-04-10,179.605,4857,15867,10.5,22.1,2019,4,2,8.5,7.2
2019-04-11,157.316,4792,15494,5.6,17.4,2019,4,3,0.0,8.8
2019-04-12,202.866,4956,15996,6.6,19.8,2019,4,4,0.1,10.7
2019-04-13,344.195,5083,16354,9.0,21.4,2019,4,5,0.0,11.6
2019-04-14,351.167,5179,16282,8.6,23.6,2019,4,6,0.8,10.2
2019-04-15,109.701,4669,14486,9.6,23.2,2019,4,0,0.0,11.1
2019-04-16,115.916,4069,12632,14.3,29.6,2019,4,1,0.0,14.2
2019-04-17,114.146,4009,13368,730.3,22.3,2019,4,2,0.5,15.5
2019-04-18,107.052,3842,11751,731.0,20.1,2019,4,3,0.0,15.3
2019-04-19,134.691,4181,12755,735.0,20.3,2019,4,4,0.0,12.8
2019-04-20,238.913,4487,14065,736.0,23.1,2019,4,5,0.1,14.7
2019-04-21,207.475,4423,13627,737.0,23.8,2019,4,6,0.1,16.5
2019-04-22,79.946,4025,11774,738.0,21.5,2019,4,0,0.0,17.6
2019-04-23,81.885,4084,11620,739.0,19.6,2019,4,1,5.6,16.8
2019-04-24,1372.482,4147,14716,735.8,97.1,2019,4,2,6.9,17.3
2019-04-25,869.109,4389,14966,734.5,95.3,2019,4,3,4.5,13.5
2019-04-26,1088.664,4402,15416,736.2,95.8,2019,4,4,6.3,9.4
2019-04-27,1806.633,4473,16200,738.7,92.3,2019,4,5,0.1,11.4
2019-04-28,1572.666,4481,15852,738.2,91.2,2019,4,6,0.2,12.1
2019-04-29,500.256,4095,14477,740.0,92.9,2019,4,0,19.1,11.3
2019-04-30,586.487,4304,14905,739.2,92.7,2019,4,1,0.1,14.6
2019-05-01,1173.676,4718,16405,736.5,78.4,2019,5,2,0.0,15.4
2019-05-02,475.692,4127,15098,463.0,78.9,2019,5,3,0.0,16.0
2019-05-03,694.481,4441,15872,465.7,82.2,2019,5,4,0.0,16.7
2019-05-04,1192.821,5218,17417,464.1,76.4,2019,5,5,0.0,17.6
2019-05-05,1202.112,5334,17591,464.9,73.2,2019,5,6,0.0,18.9
2019-05-06,983.551,5160,16851,465.7,66.4,2019,5,0,0.1,14.0
2019-05-07,268.439,4146,14217,11.6,62.5,2019,5,1,0.0,13.9
2019-05-08,196.365,3714,13778,461.1,61.5,2019,5,2,0.0,15.7
2019-05-09,275.307,4508,15866,5.0,41.1,2019,5,3,0.0,17.1
2019-05-10,374.801,4685,16461,5.9,45.9,2019,5,4,0.0,17.6
2019-05-11,815.265,5273,17538,6.0,44.4,2019,5,5,0.0,18.5
2019-05-12,729.543,5285,17196,6.8,40.7,2019,5,6,0.0,18.4
2019-05-13,213.015,4387,15642,7.6,39.9,2019,5,0,0.0,17.9
2019-05-14,205.693,4476,15476,8.7,35.5,2019,5,1,0.0,19.8
2019-05-15,365.73,4755,16807,12.3,47.1,2019,5,2,0.0,20.3
2019-05-16,323.183,5074,16711,6.1,50.9,2019,5,3,0.0,21.4
2019-05-17,426.978,5172,17401,7.1,50.2,2019,5,4,1.7,21.3
2019-05-18,935.26,5658,18407,10.2,48.3,2019,5,5,21.3,18.8
2019-05-19,885.708,5620,17976,11.2,49.9,2019,5,6,7.2,19.5
2019-05-20,293.331,4869,16557,9.9,54.9,2019,5,0,1.7,17.0
2019-05-21,253.523,4967,16601,11.2,52.6,2019,5,1,0.0,17.0
2019-05-22,253.19,4409,16660,10.3,49.3,2019,5,2,0.0,19.2
2019-05-23,282.057,4797,16822,10.3,38.8,2019,5,3,0.0,20.9
2019-05-24,384.026,5059,17323,11.3,38.8,2019,5,4,0.0,22.9
2019-05-25,863.312,5556,18356,10.1,37.3,2019,5,5,0.0,23.3
2019-05-26,837.131,5406,17737,11.1,41.7,2019,5,6,0.1,23.2
2019-05-27,290.22,4951,16779,12.1,37.4,2019,5,0,22.9,18.6
2019-05-28,254.984,4797,16214,12.5,40.7,2019,5,1,0.0,17.8
2019-05-29,562.956,5004,16960,10.3,40.6,2019,5,2,0.0,19.7
2019-05-30,732.739,4748,16711,12.4,75.7,2019,5,3,0.1,20.5
2019-05-31,907.399,4889,17371,13.1,72.7,2019,5,4,0.8,18.6
2019-06-01,1626.639,5140,18128,12.3,68.8,2019,6,5,0.0,18.9
2019-06-02,1465.455,5173,17743,13.3,67.7,2019,6,6,0.0,20.6
2019-06-03,514.623,4646,16687,14.1,72.6,2019,6,0,0.0,22.0
2019-06-04,483.912,4559,16458,15.9,70.0,2019,6,1,0.0,23.1
2019-06-05,695.587,5091,17392,14.5,59.6,2019,6,2,0.0,22.9
2019-06-06,1545.562,5362,18758,661.8,53.5,2019,6,3,20.7,21.1
2019-06-07,974.715,5232,18409,663.6,53.1,2019,6,4,24.2,18.6
2019-06-08,1255.891,5371,18885,664.6,50.5,2019,6,5,0.1,20.1
2019-06-09,1075.238,5329,18360,665.6,47.2,2019,6,6,1.5,19.7
2019-06-10,355.396,4376,16505,671.3,52.4,2019,6,0,4.0,18.3
2019-06-11,309.833,4417,16386,665.9,47.9,2019,6,1,0.3,18.8
2019-06-12,386.536,4436,17224,668.6,36.1,2019,6,2,0.0,19.7
2019-06-13,349.697,4654,16859,658.7,36.6,2019,6,3,0.0,21.2
2019-06-14,466.061,4857,17382,664.1,35.0,2019,6,4,2.3,20.2
2019-06-15,960.179,5303,18060,664.3,43.7,2019,6,5,3.8,20.4
2019-06-16,869.344,5288,17839,665.3,46.6,2019,6,6,0.1,20.2
2019-06-17,302.956,4653,16612,667.1,43.2,2019,6,0,0.0,21.3
2019-06-18,300.006,4633,16313,667.6,43.6,2019,6,1,2.1,21.3
2019-06-19,388.561,4467,17031,662.8,35.4,2019,6,2,0.8,22.2
2019-06-20,474.395,4877,17789,10.5,30.2,2019,6,3,0.0,23.4
2019-06-21,566.6,5128,18372,8.2,30.2,2019,6,4,1.9,22.8
2019-06-22,1236.122,5632,19077,663.0,33.0,2019,6,5,1.0,21.7
2019-06-23,1162.561,5688,18704,663.8,33.5,2019,6,6,0.3,21.6
2019-06-24,389.213,4732,17446,16.9,32.4,2019,6,0,0.1,22.5
2019-06-25,355.485,4777,17331,19.6,32.8,2019,6,1,0.0,23.6
2019-06-26,774.216,5602,17653,10.1,25.4,2019,6,2,33.1,21.1
2019-06-27,424.774,5444,17874,433.1,25.8,2019,6,3,12.0,23.8
2019-06-28,504.409,5416,18031,17.0,29.6,2019,6,4,0.8,23.6
2019-06-29,1164.073,6041,18943,13.1,33.5,2019,6,5,31.7,21.6
2019-06-30,1027.934,6140,18702,436.1,34.2,2019,6,6,0.0,23.8
2019-07-01,384.06,5934,17789,13.3,28.3,2019,7,0,0.4,23.2
2019-07-02,849.584,5322,18030,437.5,79.0,2019,7,1,0.0,23.4
2019-07-03,697.145,5003,17851,16.0,72.8,2019,7,2,0.0,23.1
2019-07-04,615.583,4874,17453,18.444444444444443,68.7,2019,7,3,0.0,24.4
2019-07-05,897.722,5058,18054,17.11111111111111,70.8,2019,7,4,0.0,25.1
2019-07-06,1716.429,5253,19014,18.11111111111111,71.5,2019,7,5,0.0,25.1
2019-07-07,1451.57,5319,18627,19.11111111111111,68.6,2019,7,6,0.2,23.5
2019-07-08,409.695,4826,17310,18.1,58.7,2019,7,0,0.5,22.6
2019-07-09,436.678,4987,17317,18.8,56.5,2019,7,1,0.2,22.6
2019-07-10,411.915,4701,17730,18.7,49.5,2019,7,2,20.7,20.9
2019-07-11,358.681,5126,17541,15.3,44.7,2019,7,3,8.5,22.2
2019-07-12,454.966,5044,17538,19.1,49.6,2019,7,4,0.4,23.2
2019-07-13,1139.627,5734,19181,17.3,51.4,2019,7,5,1.6,23.3
2019-07-14,1010.989,5699,18683,19.6,47.4,2019,7,6,2.1,23.9
2019-07-15,272.196,5027,17000,19.3,39.5,2019,7,0,8.8,23.2
2019-07-16,270.405,5161,17007,20.3,36.2,2019,7,1,4.5,23.8
2019-07-17,478.794,4940,18166,18.6,63.6,2019,7,2,3.7,24.4
2019-07-18,419.434,4818,17642,18.6,55.8,2019,7,3,8.1,24.3
2019-07-19,551.215,4913,18259,20.3,55.3,2019,7,4,13.9,25.2
2019-07-20,1212.757,5448,19029,19.6,60.9,2019,7,5,56.5,24.8
2019-07-21,1124.807,5390,18526,23.1,60.6,2019,7,6,20.0,24.8
2019-07-22,336.153,4726,17303,21.0,50.0,2019,7,0,0.3,27.0
2019-07-23,322.864,4877,17423,22.7,47.6,2019,7,1,0.0,27.9
2019-07-24,469.326,4933,18711,20.0,30.6,2019,7,2,0.5,26.8
2019-07-25,439.628,5602,18909,19.4,30.7,2019,7,3,16.3,26.6
2019-07-26,473.592,5746,19173,20.2,33.4,2019,7,4,19.0,26.5
2019-07-27,974.497,6155,19903,25.0,37.0,2019,7,5,12.1,27.1
2019-07-28,882.066,6168,19537,26.0,36.6,2019,7,6,10.9,26.9
2019-07-29,467.377,5667,18741,23.3,33.1,2019,7,0,0.1,27.8
2019-07-30,470.214,5711,18538,17.4,30.8,2019,7,1,0.7,28.4
2019-07-31,1328.776,6013,20634,13.9,36.6,2019,7,2,6.0,28.4
2019-08-01,889.443,5915,20697,14.7,44.4,2019,8,3,3.4,28.4
2019-08-02,944.395,6145,21053,21.4,50.3,2019,8,4,0.1,28.8
2019-08-03,1408.233,6264,21594,22.4,56.0,2019,8,5,0.5,28.3
2019-08-04,1315.327,6333,21266,23.4,58.5,2019,8,6,0.6,28.4
2019-08-05,690.665,5733,20256,20.7,59.8,2019,8,0,0.7,28.8
2019-08-06,625.563,5848,20111,21.5,58.3,2019,8,1,10.9,27.6
2019-08-07,902.039,6158,19928,17.3,36.2,2019,8,2,14.7,27.2
2019-08-08,740.38,6406,19900,14.0,36.9,2019,8,3,5.7,27.6
2019-08-09,780.2,6419,20169,15.0,40.3,2019,8,4,0.1,28.3
2019-08-10,1432.816,6584,20630,16.0,41.1,2019,8,5,0.0,28.6
2019-08-11,1311.459,6525,20273,17.0,40.6,2019,8,6,8.0,28.3
2019-08-12,528.287,5801,18943,18.5,40.5,2019,8,0,15.5,27.7
2019-08-13,505.599,5934,18985,19.3,38.3,2019,8,1,1.2,28.5
2019-08-14,825.421,5489,19028,15.8,42.5,2019,8,2,1.2,28.6
2019-08-15,1608.725,5732,19268,8.5,34.1,2019,8,3,15.8,26.1
2019-08-16,752.505,5549,18999,17.1,37.4,2019,8,4,1.9,26.4
2019-08-17,1177.11,5650,19369,18.1,37.9,2019,8,5,2.1,26.2
2019-08-18,1014.616,5630,18903,19.1,38.7,2019,8,6,0.0,25.3
2019-08-19,366.431,5129,17604,20.1,37.7,2019,8,0,0.4,25.1
2019-08-20,337.815,5216,17425,20.3,34.3,2019,8,1,0.2,26.0
2019-08-21,439.683,4823,18185,19.4,21.9,2019,8,2,8.6,25.8
2019-08-22,413.024,4811,18005,10.5,20.0,2019,8,3,25.2,25.8
2019-08-23,460.277,4966,18573,9.3,24.1,2019,8,4,0.0,24.7
2019-08-24,931.232,5352,19108,12.5,23.8,2019,8,5,0.0,22.8
2019-08-25,859.192,5328,18759,13.5,26.3,2019,8,6,1.2,23.2
2019-08-26,297.964,4564,17349,11.1,29.2,2019,8,0,0.1,24.3
2019-08-27,286.061,4790,17603,12.1,28.0,2019,8,1,16.7,22.7
2019-08-28,658.227,5744,17953,8.9,24.8,2019,8,2,0.9,23.8
2019-08-29,308.687,5436,17861,9.2,23.9,2019,8,3,4.2,22.4
2019-08-30,373.592,5705,18277,10.2,25.1,2019,8,4,0.2,22.9
2019-08-31,722.02,5753,18839,21.0,22.5,2019,8,5,0.0,22.6
2019-09-01,610.361,5657,18063,15.7,22.8,2019,9,6,0.8,22.1
2019-09-02,204.202,5188,16773,13.0,25.9,2019,9,0,11.4,21.6
2019-09-03,191.943,5230,16632,13.8,27.4,2019,9,1,13.1,22.1
2019-09-04,241.931,5449,16018,13.3,22.6,2019,9,2,11.9,23.4
2019-09-05,195.796,5346,15673,12.6,21.4,2019,9,3,22.0,24.2
2019-09-06,256.541,5502,16204,13.4,25.1,2019,9,4,2.9,25.4
2019-09-07,542.634,6089,18086,15.5,21.0,2019,9,5,12.3,25.8
2019-09-08,590.864,5984,17692,15.7,20.6,2019,9,6,0.8,24.6
2019-09-09,134.66,5209,15071,15.8,20.2,2019,9,0,8.0,24.7
2019-09-10,134.711,5097,14384,17.6,18.8,2019,9,1,15.3,25.4
2019-09-11,686.56,5345,18563,8.3,47.6,2019,9,2,7.4,23.9
2019-09-12,1072.913,5925,20038,9.3,40.7,2019,9,3,5.6,20.8
2019-09-13,1364.495,5731,19818,13.1,46.4,2019,9,4,0.0,21.7
2019-09-14,1510.499,5908,20345,11.4,49.4,2019,9,5,0.1,22.3
2019-09-15,1085.298,5773,19537,12.2,52.0,2019,9,6,0.4,23.4
2019-09-16,351.777,4858,17083,17.2,54.5,2019,9,0,0.2,22.4
2019-09-17,267.397,4858,16581,20.0,50.7,2019,9,1,0.0,21.3
2019-09-18,256.283,4506,17313,15.3,48.2,2019,9,2,0.0,21.0
2019-09-19,243.389,4564,16665,7.4,39.2,2019,9,3,0.0,19.2
2019-09-20,298.673,4467,16838,10.1,41.8,2019,9,4,0.0,19.3
2019-09-21,647.007,5142,18421,14.6,42.4,2019,9,5,40.1,17.8
2019-09-22,560.084,5081,17831,15.6,42.5,2019,9,6,65.1,17.5
2019-09-23,170.122,4179,15852,11.9,41.4,2019,9,0,0.4,18.1
2019-09-24,184.144,4244,15302,8.8,32.3,2019,9,1,0.0,17.8
2019-09-25,387.512,5532,16599,5.5,31.0,2019,9,2,0.0,18.4
2019-09-26,211.189,5126,16636,6.5,27.4,2019,9,3,0.0,20.4
2019-09-27,274.375,5199,17193,7.5,30.3,2019,9,4,1.5,21.4
2019-09-28,548.29,5545,17252,9.3,33.7,2019,9,5,1.8,22.5
2019-09-29,500.634,5501,16935,10.1,34.7,2019,9,6,0.1,22.2
2019-09-30,207.799,4878,16382,8.8,30.1,2019,9,0,0.1,21.6
2019-10-01,183.005,4927,16164,9.6,30.4,2019,10,1,9.4,21.5
2019-10-02,616.705,5250,18651,8.9,52.7,2019,10,2,106.3,21.1
2019-10-03,1209.738,5757,19684,5.0,48.6,2019,10,3,28.9,22.0
2019-10-04,675.457,5388,19004,6.4,52.8,2019,10,4,0.3,21.2
2019-10-05,967.931,5401,19478,10.6,53.2,2019,10,5,3.2,18.9
2019-10-06,816.555,5287,19009,11.6,50.7,2019,10,6,0.0,17.3
2019-10-07,336.922,4780,17672,8.8,49.4,2019,10,0,8.6,15.5
2019-10-08,434.149,4872,17987,9.6,50.6,2019,10,1,0.1,15.9
2019-10-09,811.054,5104,18233,4.8,45.2,2019,10,2,0.0,13.3
2019-10-10,257.673,4209,16231,12.5,44.2,2019,10,3,0.0,14.9
2019-10-11,380.209,4414,16920,11.7,48.1,2019,10,4,0.0,17.9
2019-10-12,674.849,5056,18566,9.2,46.7,2019,10,5,0.0,18.0
2019-10-13,581.024,5178,18349,8.8,44.4,2019,10,6,0.0,15.9
2019-10-14,208.101,4098,16057,12.6,42.3,2019,10,0,3.4,14.7
2019-10-15,201.008,4318,16196,12.1,38.9,2019,10,1,1.2,13.3
2019-10-16,192.108,4615,15991,9.2,39.1,2019,10,2,0.0,13.3
2019-10-17,231.794,4229,15890,8.1,28.1,2019,10,3,0.0,14.0
2019-10-18,325.558,4567,16772,18.4,31.0,2019,10,4,3.8,15.3
2019-10-19,577.327,5285,18458,7.5,38.0,2019,10,5,0.2,16.2
2019-10-20,504.021,4987,17667,618.8,39.8,2019,10,6,0.0,15.1
2019-10-21,169.334,4176,15601,11.9,30.6,2019,10,0,0.0,15.3
2019-10-22,167.828,4306,15518,12.6,28.4,2019,10,1,0.0,15.9
2019-10-23,272.73,4478,16953,8.3,48.3,2019,10,2,0.1,16.0
2019-10-24,267.46,4668,16757,1042.1,50.0,2019,10,3,2.3,17.4
2019-10-25,366.125,4731,17193,1044.5,50.7,2019,10,4,0.3,16.9
2019-10-26,665.309,5135,18315,1043.5,48.9,2019,10,5,0.0,12.8
2019-10-27,606.547,5111,17878,1044.5,50.0,2019,10,6,0.0,10.7
2019-10-28,241.141,3984,15818,30.2,55.8,2019,10,0,0.3,11.5
2019-10-29,260.504,4136,15833,13.1,50.6,2019,10,1,0.7,13.2
2019-10-30,683.604,5036,16434,12.6,39.7,2019,10,2,0.0,11.3
2019-10-31,399.574,4784,17276,10.5,39.2,2019,10,3,0.0,13.3
2019-11-01,459.156,4992,17884,10.3,40.4,2019,11,4,0.0,14.3
2019-11-02,886.543,5200,18592,11.5,44.8,2019,11,5,0.0,13.5
2019-11-03,774.447,5250,18316,12.3,45.8,2019,11,6,1.5,13.8
2019-11-04,245.492,4503,16462,12.7,39.5,2019,11,0,0.2,12.5
2019-11-05,225.467,4454,16257,14.3,36.6,2019,11,1,0.0,11.7
2019-11-06,234.241,4536,16475,14.8,34.9,2019,11,2,0.0,11.3
2019-11-07,345.824,5126,17301,13.0,48.5,2019,11,3,0.0,10.8
2019-11-08,406.233,5269,17857,13.8,45.5,2019,11,4,0.0,7.8
2019-11-09,826.943,5673,19445,14.4,42.7,2019,11,5,0.1,8.5
